gene1	gene2	protein1	protein2	experimental	database	textmining	combined_score
SoyZH13_07G206500	SoyZH13_11G025900	3847.A0A0R4J3R4	3847.K7LMQ8	408	386	294	720
SoyZH13_07G206500	SoyZH13_11G065300	3847.I1LHQ6	3847.A0A0R4J3R4	482	464	436	829
SoyZH13_07G206500	SoyZH13_11G072000	3847.I1LHY4	3847.A0A0R4J3R4	661	681	0	887
SoyZH13_07G206500	SoyZH13_11G079100	3847.K7LNL8	3847.A0A0R4J3R4	282	705	331	846
SoyZH13_07G206500	SoyZH13_11G131800	3847.I1LJY6	3847.A0A0R4J3R4	500	529	0	754
SoyZH13_07G206500	SoyZH13_11G176200	3847.A0A0R4J3R4	3847.I1LLB7	469	756	0	864
SoyZH13_07G206500	SoyZH13_11G177200	3847.A0A0R4J3R4	3847.A0A0R0HR65	533	508	460	865
SoyZH13_07G206500	SoyZH13_11G181300	3847.A0A0R4J3R4	3847.I1K2Q5	395	667	0	789
SoyZH13_07G206500	SoyZH13_11G210000	3847.A0A0R4J3R4	3847.I1LM70	562	253	499	821
SoyZH13_07G206500	SoyZH13_11G210100	3847.A0A0R4J3R4	3847.I1LM72	562	253	499	821
SoyZH13_07G206500	SoyZH13_12G013200	3847.A0A0R4J3R4	3847.I1LP24	567	0	479	764
SoyZH13_07G206500	SoyZH13_12G055100	3847.I1LQM0	3847.A0A0R4J3R4	500	529	0	754
SoyZH13_07G206500	SoyZH13_12G105600	3847.A0A0R4J3R4	3847.I1LS51	475	477	63	720
SoyZH13_07G206500	SoyZH13_13G041400	3847.A0A0R4J3R4	3847.K7LXN4	395	642	0	774
SoyZH13_07G206500	SoyZH13_13G050700	3847.A0A0R4J3R4	3847.A0A0R0GIZ5	548	390	0	712
SoyZH13_07G206500	SoyZH13_13G106500	3847.A0A0R4J3R4	3847.I1LYM1	475	477	63	720
SoyZH13_07G206500	SoyZH13_13G162100	3847.A0A0R4J3R4	3847.I1M0B8	558	549	0	792
SoyZH13_07G206500	SoyZH13_13G163000	3847.A0A0R4J3R4	3847.I1M0C8	393	437	252	722
SoyZH13_07G206500	SoyZH13_13G171700	3847.A0A0R0GQW5	3847.A0A0R4J3R4	265	351	502	741
SoyZH13_07G206500	SoyZH13_13G175400	3847.A0A0R4J3R4	3847.A0A0R0GY74	524	386	505	842
SoyZH13_07G206500	SoyZH13_13G219500	3847.A0A0R4J3R4	3847.A0A0R0H1R6	393	437	252	722
SoyZH13_07G206500	SoyZH13_13G311400	3847.I1M4Z1	3847.A0A0R4J3R4	500	529	0	754
SoyZH13_07G206500	SoyZH13_14G007900	3847.A0A0R4J3R4	3847.A0A0R0GFZ9	567	776	479	945
SoyZH13_07G206500	SoyZH13_14G168000	3847.A0A0R4J3R4	3847.I1MB16	661	678	0	886
SoyZH13_07G206500	SoyZH13_15G034500	3847.A0A0R4J3R4	3847.K7M9C9	500	529	0	754
SoyZH13_07G206500	SoyZH13_15G069400	3847.A0A0R0G5G3	3847.A0A0R4J3R4	393	437	252	722
SoyZH13_07G206500	SoyZH13_15G071300	3847.A0A0R4J3R4	3847.A0A0R0G5J1	409	718	395	890
SoyZH13_07G206500	SoyZH13_15G093200	3847.A0A0R4J3R4	3847.K7MAK9	533	508	241	810
SoyZH13_07G206500	SoyZH13_15G109600	3847.A0A0R4J3R4	3847.A0A0R0G7B5	692	675	0	895
SoyZH13_07G206500	SoyZH13_15G137700	3847.A0A0R4J3R4	3847.I1MGG3	533	764	241	909
SoyZH13_07G206500	SoyZH13_15G147000	3847.A0A0R4J3R4	3847.C6T5G1	420	416	471	805
SoyZH13_07G206500	SoyZH13_15G153200	3847.A0A0R4J3R4	3847.I1MGX1	610	0	474	786
SoyZH13_07G206500	SoyZH13_15G158100	3847.I1MH26	3847.A0A0R4J3R4	659	652	0	876
SoyZH13_07G206500	SoyZH13_15G164900	3847.A0A0R4J3R4	3847.I1MHA4	409	718	395	890
SoyZH13_07G206500	SoyZH13_15G169300	3847.A0A0R4J3R4	3847.I1MHE8	663	369	0	778
SoyZH13_07G206500	SoyZH13_15G220100	3847.A0A0R0G598	3847.A0A0R4J3R4	524	386	505	842
SoyZH13_07G206500	SoyZH13_15G248000	3847.I1MJJ9	3847.A0A0R4J3R4	579	786	500	951
SoyZH13_07G206500	SoyZH13_16G077600	3847.C6SV83	3847.A0A0R4J3R4	579	786	500	951
SoyZH13_07G206500	SoyZH13_16G101900	3847.A0A0R4J3R4	3847.I1MMT8	539	528	445	868
SoyZH13_07G206500	SoyZH13_16G150400	3847.A0A0R4J3R4	3847.I1MP75	662	681	0	887
SoyZH13_07G206500	SoyZH13_16G189200	3847.I1MQH2	3847.A0A0R4J3R4	567	534	479	885
SoyZH13_07G206500	SoyZH13_17G000700	3847.A0A0R4J3R4	3847.C6T0C5	708	681	254	924
SoyZH13_07G206500	SoyZH13_17G022300	3847.A0A0R0FG26	3847.A0A0R4J3R4	533	508	241	810
SoyZH13_07G206500	SoyZH13_17G035700	3847.A0A0R4J3R4	3847.C6SYR1	278	615	0	710
SoyZH13_07G206500	SoyZH13_17G072000	3847.A0A0R4J3R4	3847.K7MKD8	393	437	252	722
SoyZH13_07G206500	SoyZH13_17G117500	3847.I1MUG4	3847.A0A0R4J3R4	389	622	0	759
SoyZH13_07G206500	SoyZH13_17G117600	3847.I1MUG7	3847.A0A0R4J3R4	568	550	0	797
SoyZH13_07G206500	SoyZH13_17G175200	3847.K7MME1	3847.A0A0R4J3R4	265	351	502	741
SoyZH13_07G206500	SoyZH13_17G189900	3847.A0A0R4J3R4	3847.A0A0R0FFL7	449	622	0	782
SoyZH13_07G206500	SoyZH13_18G053100	3847.A0A0R4J3R4	3847.I1MZR9	395	667	0	789
SoyZH13_07G206500	SoyZH13_18G173400	3847.K7MTG8	3847.A0A0R4J3R4	393	437	252	722
SoyZH13_07G206500	SoyZH13_18G186300	3847.A0A0R4J3R4	3847.I1N371	508	528	461	863
SoyZH13_07G206500	SoyZH13_18G218200	3847.A0A0R4J3R4	3847.C6T3P4	562	534	440	875
SoyZH13_07G206500	SoyZH13_18G250600	3847.A0A0R4J3R4	3847.A0A0R0F5G2	393	437	252	722
SoyZH13_07G206500	SoyZH13_19G029100	3847.I1N6D4	3847.A0A0R4J3R4	395	642	0	774
SoyZH13_07G206500	SoyZH13_19G033800	3847.C6SW25	3847.A0A0R4J3R4	661	756	0	913
SoyZH13_07G206500	SoyZH13_19G041300	3847.I1N6N9	3847.A0A0R4J3R4	567	465	546	885
SoyZH13_07G206500	SoyZH13_19G097400	3847.A0A368UIM7	3847.A0A0R4J3R4	508	528	461	863
SoyZH13_07G206500	SoyZH13_19G114200	3847.I1N8Q6	3847.A0A0R4J3R4	661	681	0	887
SoyZH13_07G206500	SoyZH13_19G116700	3847.A0A0R0EV52	3847.A0A0R4J3R4	533	508	460	865
SoyZH13_07G206500	SoyZH13_19G122100	3847.A0A0R4J3R4	3847.I1N8Y6	482	464	436	829
SoyZH13_07G206500	SoyZH13_19G230300	3847.I1NC98	3847.A0A0R4J3R4	732	0	0	732
SoyZH13_07G206500	SoyZH13_20G018400	3847.A0A0R4J3R4	3847.I1NDC0	0	900	0	900
SoyZH13_07G206500	SoyZH13_20G112400	3847.A0A0R4J3R4	3847.K7N335	279	632	0	723
SoyZH13_07G206500	SoyZH13_20G142600	3847.I1NGQ5	3847.A0A0R4J3R4	751	883	547	985
SoyZH13_07G206500	SoyZH13_20G144300	3847.A0A0R4J3R4	3847.I1NGS5	480	473	0	714
SoyZH13_07G206500	SoyZH13_20G146000	3847.A0A368UHH6	3847.A0A0R4J3R4	480	473	0	714
SoyZH13_07G206500	SoyZH13_20G176600	3847.I1NHR4	3847.A0A0R4J3R4	270	642	0	727
SoyZH13_07G206500	SoyZH13_20G182500	3847.A0A0R4J3R4	3847.I1NHW6	663	678	0	886
SoyZH13_07G206500	SoyZH13_20G189900	3847.A0A0R4J3R4	3847.I1NI41	567	534	479	885
SoyZH13_07G206500	SoyZH13_20G218600	3847.A0A368UH75	3847.A0A0R4J3R4	449	622	0	782
SoyZH13_07G206900	SoyZH13_14G090000	3847.A0A0R0JD84	3847.I1M923	0	670	294	756
SoyZH13_07G206900	SoyZH13_17G217700	3847.A0A0R0JD84	3847.I1MXB1	0	670	294	756
SoyZH13_07G207200	SoyZH13_09G220100	3847.I1KM88	3847.K7LFU3	0	900	0	900
SoyZH13_07G207200	SoyZH13_09G220200	3847.I1KM88	3847.K7LFU4	0	900	0	900
SoyZH13_07G207200	SoyZH13_18G216300	3847.I1KM88	3847.I1N411	0	900	0	900
SoyZH13_07G207200	SoyZH13_18G222700	3847.I1KM88	3847.A0A0R0FFT1	0	900	0	900
SoyZH13_07G207200	SoyZH13_18G222800	3847.K7MUM4	3847.I1KM88	0	900	0	900
SoyZH13_07G207200	SoyZH13_18G222900	3847.K7MUM5	3847.I1KM88	0	900	0	900
SoyZH13_07G207200	SoyZH13_20G019800	3847.I1KM88	3847.I1NDE0	0	900	0	900
SoyZH13_07G207900	SoyZH13_08G232200	3847.I1KWE6	3847.I1KM98	156	594	467	801
SoyZH13_07G207900	SoyZH13_09G103800	3847.I1L2P7	3847.I1KM98	387	709	295	863
SoyZH13_07G207900	SoyZH13_10G104700	3847.I1KM98	3847.I1LA00	208	676	447	845
SoyZH13_07G207900	SoyZH13_10G191600	3847.I1KM98	3847.I1LCX3	489	745	450	922
SoyZH13_07G207900	SoyZH13_10G200100	3847.K7LKS0	3847.I1KM98	492	745	436	920
SoyZH13_07G207900	SoyZH13_10G276100	3847.I1KM98	3847.A0A0R0I8B1	156	594	238	716
SoyZH13_07G207900	SoyZH13_14G001700	3847.A0A0R0G6V6	3847.I1KM98	208	676	503	861
SoyZH13_07G207900	SoyZH13_14G071500	3847.I1KM98	3847.A0A0R0GJ85	387	709	295	863
SoyZH13_07G207900	SoyZH13_14G071800	3847.K7M5I5	3847.I1KM98	387	709	295	863
SoyZH13_07G207900	SoyZH13_15G231200	3847.K7MDU6	3847.I1KM98	156	594	238	716
SoyZH13_07G207900	SoyZH13_16G013000	3847.I1KM98	3847.A0A0R0FSS2	395	716	341	876
SoyZH13_07G207900	SoyZH13_16G048400	3847.I1MLE4	3847.I1KM98	156	594	238	716
SoyZH13_07G207900	SoyZH13_16G077100	3847.I1MM64	3847.I1KM98	208	676	447	845
SoyZH13_07G207900	SoyZH13_17G235300	3847.I1KM98	3847.I1MXT2	387	709	295	863
SoyZH13_07G207900	SoyZH13_18G236600	3847.I1N4J9	3847.I1KM98	156	594	467	801
SoyZH13_07G207900	SoyZH13_19G084400	3847.A0A0R0EWB4	3847.I1KM98	156	594	238	716
SoyZH13_07G207900	SoyZH13_20G160700	3847.I1NH98	3847.I1KM98	492	745	436	920
SoyZH13_07G207900	SoyZH13_20G168400	3847.I1NHI4	3847.I1KM98	489	745	450	922
SoyZH13_07G208500	SoyZH13_08G280000	3847.I1KXQ2	3847.A0A0R0JH88	148	466	443	724
SoyZH13_07G208500	SoyZH13_08G327400	3847.A0A0R0JH88	3847.I1KZ28	258	466	458	766
SoyZH13_07G208500	SoyZH13_09G110800	3847.A0A0R0JH88	3847.I1L2W3	170	551	497	796
SoyZH13_07G208500	SoyZH13_18G113200	3847.C6TKB8	3847.A0A0R0JH88	148	466	443	724
SoyZH13_07G208500	SoyZH13_19G230300	3847.I1NC98	3847.A0A0R0JH88	169	466	442	730
SoyZH13_07G208800	SoyZH13_08G048300	3847.I1KQG7	3847.K7L395	0	715	200	762
SoyZH13_07G208800	SoyZH13_09G160500	3847.K7L395	3847.I1L478	0	715	200	762
SoyZH13_07G208800	SoyZH13_10G245100	3847.I1LEM1	3847.K7L395	0	719	0	719
SoyZH13_07G208800	SoyZH13_17G000700	3847.C6T0C5	3847.K7L395	0	742	0	741
SoyZH13_07G208800	SoyZH13_20G112400	3847.K7N335	3847.K7L395	0	719	0	719
SoyZH13_07G209100	SoyZH13_19G195200	3847.I1NB32	3847.I1KMB2	566	756	566	950
SoyZH13_07G209500	SoyZH13_10G115300	3847.I1KMB5	3847.A0A0R0HSC1	162	756	0	786
SoyZH13_07G209500	SoyZH13_13G207600	3847.A0A368UHE3	3847.I1KMB5	249	487	547	810
SoyZH13_07G209500	SoyZH13_15G079900	3847.A0A368UH41	3847.I1KMB5	249	487	547	810
SoyZH13_07G209500	SoyZH13_20G023200	3847.I1KMB5	3847.I1NDG9	0	900	0	900
SoyZH13_07G209500	SoyZH13_20G066700	3847.C6T8S2	3847.I1KMB5	162	756	0	786
SoyZH13_07G209700	SoyZH13_20G023500	3847.I1KMB9	3847.K7N0Y5	0	900	0	900
SoyZH13_07G216100	SoyZH13_08G148800	3847.I1KMI5	3847.A0A0R0IML2	173	540	431	764
SoyZH13_07G216100	SoyZH13_11G039600	3847.I1KMI5	3847.I1LGX2	267	469	473	776
SoyZH13_07G216100	SoyZH13_15G252000	3847.I1KMI5	3847.A0A0R0G7E0	173	540	431	764
SoyZH13_07G216100	SoyZH13_20G037900	3847.I1KMI5	3847.I1NDW5	0	900	0	900
SoyZH13_07G217200	SoyZH13_08G195100	3847.I1KMJ3	3847.I1KV60	494	0	546	760
SoyZH13_07G217200	SoyZH13_19G205100	3847.I1KMJ3	3847.I1NBE9	502	0	547	764
SoyZH13_07G217300	SoyZH13_07G225700	3847.I1KMS8	3847.O81413	0	900	0	900
SoyZH13_07G217300	SoyZH13_07G230200	3847.O81413	3847.A0A0R0JI69	411	532	426	827
SoyZH13_07G217300	SoyZH13_10G185100	3847.O81413	3847.A0A0R0I683	330	498	293	741
SoyZH13_07G217300	SoyZH13_10G198800	3847.O81413	3847.I1LD65	330	498	275	734
SoyZH13_07G217300	SoyZH13_14G020100	3847.O81413	3847.I1M6P8	173	933	299	957
SoyZH13_07G217300	SoyZH13_15G138100	3847.O81413	3847.I1MGG7	0	900	0	900
SoyZH13_07G217300	SoyZH13_16G003400	3847.O81413	3847.I1MJX0	330	498	479	809
SoyZH13_07G217300	SoyZH13_17G026900	3847.I1MRK4	3847.O81413	411	532	426	827
SoyZH13_07G217300	SoyZH13_17G030900	3847.O81413	3847.I1MRP6	0	900	0	900
SoyZH13_07G217300	SoyZH13_17G036400	3847.O81413	3847.I1MRV6	0	900	0	900
SoyZH13_07G217300	SoyZH13_18G255600	3847.O81413	3847.K7MVB9	221	953	357	974
SoyZH13_07G217300	SoyZH13_20G088000	3847.I1NF12	3847.O81413	221	953	357	974
SoyZH13_07G217300	SoyZH13_20G101800	3847.I1NFH4	3847.O81413	330	498	275	734
SoyZH13_07G217300	SoyZH13_20G162100	3847.I1NHB5	3847.O81413	330	498	275	734
SoyZH13_07G217300	SoyZH13_20G174900	3847.A0A0R0EDH2	3847.O81413	330	498	293	741
SoyZH13_07G219300	SoyZH13_14G017700	3847.I1M6M9	3847.I1KML2	0	900	0	900
SoyZH13_07G219300	SoyZH13_20G040400	3847.I1KML2	3847.I1NDY4	0	900	0	900
SoyZH13_07G220000	SoyZH13_09G164900	3847.A0A0R0J7J3	3847.I1L4B6	266	706	0	774
SoyZH13_07G220000	SoyZH13_11G018800	3847.A0A0R0J7J3	3847.I1LGB1	173	682	128	751
SoyZH13_07G220000	SoyZH13_11G019400	3847.A0A0R0J7J3	3847.I1LGB7	173	682	128	751
SoyZH13_07G220000	SoyZH13_13G033300	3847.A0A0R0J7J3	3847.C6T2H2	266	706	0	774
SoyZH13_07G220000	SoyZH13_15G091600	3847.A0A0R0FZ23	3847.A0A0R0J7J3	173	648	131	724
SoyZH13_07G220000	SoyZH13_17G095400	3847.I1JZQ6	3847.A0A0R0J7J3	255	685	0	755
SoyZH13_07G220000	SoyZH13_19G044500	3847.I1N6T0	3847.A0A0R0J7J3	266	706	0	774
SoyZH13_07G220000	SoyZH13_19G190500	3847.C6SZ18	3847.A0A0R0J7J3	395	540	0	709
SoyZH13_07G220000	SoyZH13_19G192200	3847.A0A0R0J7J3	3847.C6SZ18	395	540	0	709
SoyZH13_07G220600	SoyZH13_08G234500	3847.I1KWG4	3847.C6T507	273	608	0	703
SoyZH13_07G220600	SoyZH13_08G304100	3847.A0A0R0J477	3847.C6T507	533	764	460	935
SoyZH13_07G220600	SoyZH13_09G009600	3847.C6T507	3847.I1KZY8	256	618	0	703
SoyZH13_07G220600	SoyZH13_09G012100	3847.C6T507	3847.K7LB83	431	477	405	807
SoyZH13_07G220600	SoyZH13_09G181400	3847.C6T507	3847.I1L4S6	500	477	433	838
SoyZH13_07G220600	SoyZH13_09G195200	3847.C6T507	3847.I1L578	579	821	191	933
SoyZH13_07G220600	SoyZH13_10G003000	3847.C6TAB5	3847.C6T507	514	543	0	768
SoyZH13_07G220600	SoyZH13_10G053800	3847.I1L8Z1	3847.C6T507	273	608	0	703
SoyZH13_07G220600	SoyZH13_10G067000	3847.C6T507	3847.I1L9B8	533	764	521	942
SoyZH13_07G220600	SoyZH13_11G074700	3847.C6T507	3847.I1LI15	570	780	0	901
SoyZH13_07G220600	SoyZH13_11G181300	3847.I1K2Q5	3847.C6T507	659	821	524	968
SoyZH13_07G220600	SoyZH13_13G050400	3847.C6T507	3847.K7LXG7	426	417	388	777
SoyZH13_07G220600	SoyZH13_13G123900	3847.A0A0R0GNI3	3847.C6T507	273	608	0	703
SoyZH13_07G220600	SoyZH13_13G135100	3847.C6T507	3847.I1LZI7	533	764	521	942
SoyZH13_07G220600	SoyZH13_14G081000	3847.C6T507	3847.K7M5P3	531	764	460	935
SoyZH13_07G220600	SoyZH13_14G098400	3847.A0A0R0GNC4	3847.C6T507	426	720	446	903
SoyZH13_07G220600	SoyZH13_14G115700	3847.I1KFI5	3847.C6T507	448	764	221	889
SoyZH13_07G220600	SoyZH13_14G135000	3847.A0A0R0GE84	3847.C6T507	448	764	221	889
SoyZH13_07G220600	SoyZH13_14G168000	3847.I1MB16	3847.C6T507	395	618	0	759
SoyZH13_07G220600	SoyZH13_14G192100	3847.A0A0R0GQV2	3847.C6T507	273	608	0	703
SoyZH13_07G220600	SoyZH13_15G109600	3847.A0A0R0G7B5	3847.C6T507	256	618	0	703
SoyZH13_07G220600	SoyZH13_15G112300	3847.C6T507	3847.I1MFQ5	431	477	405	807
SoyZH13_07G220600	SoyZH13_16G005800	3847.A0A0R0FJI2	3847.C6T507	533	764	460	935
SoyZH13_07G220600	SoyZH13_16G052500	3847.I1MLH9	3847.C6T507	536	685	504	921
SoyZH13_07G220600	SoyZH13_16G063400	3847.C6T507	3847.A0A368UH03	467	632	0	795
SoyZH13_07G220600	SoyZH13_17G035700	3847.C6T507	3847.C6SYR1	0	900	0	900
SoyZH13_07G220600	SoyZH13_17G117500	3847.I1MUG4	3847.C6T507	568	781	0	901
SoyZH13_07G220600	SoyZH13_17G226500	3847.K7MNL8	3847.C6T507	531	764	460	935
SoyZH13_07G220600	SoyZH13_18G053100	3847.C6T507	3847.I1MZR9	659	821	524	968
SoyZH13_07G220600	SoyZH13_18G081400	3847.A0A0R0EY64	3847.C6T507	533	764	460	935
SoyZH13_07G220600	SoyZH13_18G127000	3847.C6T507	3847.A0A0R0FAS3	426	720	446	903
SoyZH13_07G220600	SoyZH13_18G186300	3847.I1N371	3847.C6T507	500	477	439	840
SoyZH13_07G220600	SoyZH13_18G238400	3847.C6T507	3847.I1N4L8	273	608	0	703
SoyZH13_07G220600	SoyZH13_18G258400	3847.C6T507	3847.A0A0R0F5K1	533	764	460	935
SoyZH13_07G220600	SoyZH13_19G018600	3847.C6T507	3847.I1N631	426	417	388	777
SoyZH13_07G220600	SoyZH13_19G050600	3847.C6T507	3847.I1N6Z0	467	632	0	795
SoyZH13_07G220600	SoyZH13_19G079500	3847.C6T567	3847.C6T507	536	685	504	921
SoyZH13_07G220600	SoyZH13_19G097400	3847.C6T507	3847.A0A368UIM7	500	477	439	840
SoyZH13_07G220600	SoyZH13_19G145300	3847.C6T507	3847.I1N9L6	500	477	433	838
